GP_Index	Coord_X	Coord_Y	Eps_xx	Eps_yy	Eps_zz	Eps_yz	Eps_xz	Eps_xy	Sig_xx	Sig_yy	Sig_zz	Sig_yz	Sig_xz	Sig_xy
110	1.291593e+01	2.312500e+01	2.322500e-01	-2.130947e-01	-1.211375e-02	1.082592e-02	-8.195581e-04	-1.511982e-03	2.387512e+03	-1.175246e+03	-4.501656e+01	3.830050e+01	-8.281414e+00	-5.223164e+02
111	1.291593e+01	2.329375e+01	2.339375e-01	-2.130947e-01	-1.211375e-02	1.082592e-02	-8.195581e-04	-1.511982e-03	2.447750e+03	-1.128508e+03	-3.953042e+01	3.830050e+01	-8.281414e+00	-5.651260e+02
112	1.295760e+01	2.306875e+01	2.316875e-01	-1.861897e-01	-1.212066e-02	-9.093270e-03	-9.982847e-04	-1.270687e-03	3.106467e+03	-2.365505e+02	4.044511e+01	-3.132730e+01	1.052639e+00	-1.183841e+03
113	1.308259e+01	2.323750e+01	2.333750e-01	-1.861897e-01	-1.212066e-02	-9.093270e-03	-9.982847e-04	-1.270687e-03	3.166705e+03	-1.898125e+02	4.593125e+01	-3.132730e+01	1.052639e+00	-1.226651e+03
114	1.308259e+01	2.306875e+01	2.316875e-01	-1.861897e-01	-1.212066e-02	-9.093270e-03	-9.982847e-04	-1.270687e-03	3.106467e+03	-2.365505e+02	4.044511e+01	-3.132730e+01	1.052639e+00	-1.183841e+03
115	1.279094e+01	2.329375e+01	2.339375e-01	-2.131171e-01	-1.210942e-02	1.066367e-02	-6.629775e-04	-1.359605e-03	2.443277e+03	-1.133160e+03	-3.963890e+01	3.765432e+01	-7.652255e+00	-5.602987e+02
116	1.266595e+01	2.312500e+01	2.322500e-01	-2.131171e-01	-1.210942e-02	1.066367e-02	-6.629775e-04	-1.359605e-03	2.383039e+03	-1.179898e+03	-4.512504e+01	3.765432e+01	-7.652255e+00	-5.174892e+02
117	1.266595e+01	2.329375e+01	2.339375e-01	-2.131171e-01	-1.210942e-02	1.066367e-02	-6.629775e-04	-1.359605e-03	2.443277e+03	-1.133160e+03	-3.963890e+01	3.765432e+01	-7.652255e+00	-5.602987e+02
118	1.270761e+01	2.306875e+01	2.316875e-01	-1.862033e-01	-1.211375e-02	-9.265528e-03	-8.195581e-04	-1.148209e-03	3.103005e+03	-2.401213e+02	4.040281e+01	-3.201957e+01	1.764311e+00	-1.180075e+03
119	1.283261e+01	2.323750e+01	2.333750e-01	-1.862033e-01	-1.211375e-02	-9.265528e-03	-8.195581e-04	-1.148209e-03	3.163243e+03	-1.933833e+02	4.588896e+01	-3.201957e+01	1.764311e+00	-1.222884e+03
120	1.283261e+01	2.306875e+01	2.316875e-01	-1.862033e-01	-1.211375e-02	-9.265528e-03	-8.195581e-04	-1.148209e-03	3.103005e+03	-2.401213e+02	4.040281e+01	-3.201957e+01	1.764311e+00	-1.180075e+03
121	1.254096e+01	2.329375e+01	2.339375e-01	-2.131343e-01	-1.210630e-02	1.053025e-02	-5.240463e-04	-1.235502e-03	2.439664e+03	-1.136910e+03	-3.972731e+01	3.711791e+01	-7.099288e+00	-5.563957e+02
122	1.241596e+01	2.312500e+01	2.322500e-01	-2.131343e-01	-1.210630e-02	1.053025e-02	-5.240463e-04	-1.235502e-03	2.379426e+03	-1.183648e+03	-4.521345e+01	3.711791e+01	-7.099288e+00	-5.135861e+02
123	1.241596e+01	2.329375e+01	2.339375e-01	-2.131343e-01	-1.210630e-02	1.053025e-02	-5.240463e-04	-1.235502e-03	2.439664e+03	-1.136910e+03	-3.972731e+01	3.711791e+01	-7.099288e+00	-5.563957e+02
124	1.245763e+01	2.306875e+01	2.316875e-01	-1.862124e-01	-1.210942e-02	-9.406560e-03	-6.629775e-04	-1.047934e-03	3.100224e+03	-2.429755e+02	4.036310e+01	-3.259147e+01	2.382859e+00	-1.177043e+03
125	1.258262e+01	2.323750e+01	2.333750e-01	-1.862124e-01	-1.210942e-02	-9.406560e-03	-6.629775e-04	-1.047934e-03	3.160462e+03	-1.962375e+02	4.584924e+01	-3.259147e+01	2.382859e+00	-1.219852e+03
126	1.258262e+01	2.306875e+01	2.316875e-01	-1.862124e-01	-1.210942e-02	-9.406560e-03	-6.629775e-04	-1.047934e-03	3.100224e+03	-2.429755e+02	4.036310e+01	-3.259147e+01	2.382859e+00	-1.177043e+03
127	1.229097e+01	2.329375e+01	2.339375e-01	-2.131506e-01	-1.210257e-02	1.042068e-02	-3.978744e-04	-1.139751e-03	2.436794e+03	-1.139911e+03	-3.979388e+01	3.667130e+01	-6.602898e+00	-5.533053e+02
128	1.216598e+01	2.312500e+01	2.322500e-01	-2.131506e-01	-1.210257e-02	1.042068e-02	-3.978744e-04	-1.139751e-03	2.376556e+03	-1.186649e+03	-4.528003e+01	3.667130e+01	-6.602898e+00	-5.104957e+02
129	1.216598e+01	2.329375e+01	2.339375e-01	-2.131506e-01	-1.210257e-02	1.042068e-02	-3.978744e-04	-1.139751e-03	2.436794e+03	-1.139911e+03	-3.979388e+01	3.667130e+01	-6.602898e+00	-5.533053e+02
130	1.220764e+01	2.306875e+01	2.316875e-01	-1.862193e-01	-1.210630e-02	-9.522332e-03	-5.240463e-04	-9.694090e-04	3.098051e+03	-2.452028e+02	4.033026e+01	-3.306614e+01	2.927004e+00	-1.174674e+03
131	1.233263e+01	2.323750e+01	2.333750e-01	-1.862193e-01	-1.210630e-02	-9.522332e-03	-5.240463e-04	-9.694090e-04	3.158289e+03	-1.984648e+02	4.581640e+01	-3.306614e+01	2.927004e+00	-1.217484e+03
132	1.233263e+01	2.306875e+01	2.316875e-01	-1.862193e-01	-1.210630e-02	-9.522332e-03	-5.240463e-04	-9.694090e-04	3.098051e+03	-2.452028e+02	4.033026e+01	-3.306614e+01	2.927004e+00	-1.174674e+03
133	1.204098e+01	2.329375e+01	2.339375e-01	-2.131701e-01	-1.209594e-02	1.032763e-02	-2.787459e-04	-1.072867e-03	2.434581e+03	-1.142279e+03	-3.983045e+01	3.628609e+01	-6.139427e+00	-5.509462e+02
134	1.191599e+01	2.312500e+01	2.322500e-01	-2.131701e-01	-1.209594e-02	1.032763e-02	-2.787459e-04	-1.072867e-03	2.374343e+03	-1.189017e+03	-4.531659e+01	3.628609e+01	-6.139427e+00	-5.081366e+02
135	1.191599e+01	2.329375e+01	2.339375e-01	-2.131701e-01	-1.209594e-02	1.032763e-02	-2.787459e-04	-1.072867e-03	2.434581e+03	-1.142279e+03	-3.983045e+01	3.628609e+01	-6.139427e+00	-5.509462e+02
136	1.195766e+01	2.306875e+01	2.316875e-01	-1.862259e-01	-1.210257e-02	-9.620908e-03	-3.978744e-04	-9.120349e-04	3.096424e+03	-2.468838e+02	4.031395e+01	-3.347424e+01	3.417894e+00	-1.172903e+03
137	1.208265e+01	2.323750e+01	2.333750e-01	-1.862259e-01	-1.210257e-02	-9.620908e-03	-3.978744e-04	-9.120349e-04	3.156662e+03	-2.001458e+02	4.580009e+01	-3.347424e+01	3.417894e+00	-1.215713e+03
138	1.208265e+01	2.306875e+01	2.316875e-01	-1.862259e-01	-1.210257e-02	-9.620908e-03	-3.978744e-04	-9.120349e-04	3.096424e+03	-2.468838e+02	4.031395e+01	-3.347424e+01	3.417894e+00	-1.172903e+03
139	1.179100e+01	2.329375e+01	2.339375e-01	-2.131945e-01	-1.208449e-02	1.023913e-02	-1.602417e-04	-1.035011e-03	2.432982e+03	-1.144074e+03	-3.982609e+01	3.591706e+01	-5.680409e+00	-5.492740e+02
140	1.166600e+01	2.312500e+01	2.322500e-01	-2.131945e-01	-1.208449e-02	1.023913e-02	-1.602417e-04	-1.035011e-03	2.372744e+03	-1.190812e+03	-4.531224e+01	3.591706e+01	-5.680409e+00	-5.064645e+02
141	1.166600e+01	2.329375e+01	2.339375e-01	-2.131945e-01	-1.208449e-02	1.023913e-02	-1.602417e-04	-1.035011e-03	2.432982e+03	-1.144074e+03	-3.982609e+01	3.591706e+01	-5.680409e+00	-5.492740e+02
142	1.170767e+01	2.306875e+01	2.316875e-01	-1.862341e-01	-1.209594e-02	-9.715010e-03	-2.787459e-04	-8.750220e-04	3.095280e+03	-2.480924e+02	4.032851e+01	-3.386316e+01	3.881895e+00	-1.171665e+03
143	1.183266e+01	2.323750e+01	2.333750e-01	-1.862341e-01	-1.209594e-02	-9.715010e-03	-2.787459e-04	-8.750220e-04	3.155518e+03	-2.013544e+02	4.581466e+01	-3.386316e+01	3.881895e+00	-1.214474e+03
144	1.183266e+01	2.306875e+01	2.316875e-01	-1.862341e-01	-1.209594e-02	-9.715010e-03	-2.787459e-04	-8.750220e-04	3.095280e+03	-2.480924e+02	4.032851e+01	-3.386316e+01	3.881895e+00	-1.171665e+03
145	1.154101e+01	2.329375e+01	2.339375e-01	-2.132211e-01	-1.207066e-02	1.013788e-02	-3.692164e-05	-1.023777e-03	2.432003e+03	-1.145266e+03	-3.979497e+01	3.550105e+01	-5.198167e+00	-5.482898e+02
146	1.141602e+01	2.312500e+01	2.322500e-01	-2.132211e-01	-1.207066e-02	1.013788e-02	-3.692164e-05	-1.023777e-03	2.371765e+03	-1.192004e+03	-4.528111e+01	3.550105e+01	-5.198167e+00	-5.054802e+02
147	1.141602e+01	2.329375e+01	2.339375e-01	-2.132211e-01	-1.207066e-02	1.013788e-02	-3.692164e-05	-1.023777e-03	2.432003e+03	-1.145266e+03	-3.979497e+01	3.550105e+01	-5.198167e+00	-5.482898e+02
148	1.145768e+01	2.306875e+01	2.316875e-01	-1.862446e-01	-1.208449e-02	-9.824960e-03	-1.602417e-04	-8.572858e-04	3.094577e+03	-2.488800e+02	4.038789e+01	-3.430724e+01	4.351634e+00	-1.170908e+03
149	1.158268e+01	2.323750e+01	2.333750e-01	-1.862446e-01	-1.208449e-02	-9.824960e-03	-1.602417e-04	-8.572858e-04	3.154815e+03	-2.021420e+02	4.587404e+01	-3.430724e+01	4.351634e+00	-1.213717e+03
150	1.158268e+01	2.306875e+01	2.316875e-01	-1.862446e-01	-1.208449e-02	-9.824960e-03	-1.602417e-04	-8.572858e-04	3.094577e+03	-2.488800e+02	4.038789e+01	-3.430724e+01	4.351634e+00	-1.170908e+03
151	1.129103e+01	2.329375e+01	2.339375e-01	-2.132440e-01	-1.205629e-02	1.001051e-02	9.486653e-05	-1.035059e-03	2.431704e+03	-1.145748e+03	-3.973550e+01	3.498934e+01	-4.673221e+00	-5.480335e+02
152	1.116603e+01	2.312500e+01	2.322500e-01	-2.132440e-01	-1.205629e-02	1.001051e-02	9.486653e-05	-1.035059e-03	2.371466e+03	-1.192486e+03	-4.522165e+01	3.498934e+01	-4.673221e+00	-5.052239e+02
153	1.116603e+01	2.329375e+01	2.339375e-01	-2.132440e-01	-1.205629e-02	1.001051e-02	9.486653e-05	-1.035059e-03	2.431704e+03	-1.145748e+03	-3.973550e+01	3.498934e+01	-4.673221e+00	-5.480335e+02
154	1.120770e+01	2.306875e+01	2.316875e-01	-1.862524e-01	-1.207066e-02	-9.962732e-03	-3.692164e-05	-8.571353e-04	3.094402e+03	-2.491173e+02	4.048581e+01	-3.485110e+01	4.852140e+00	-1.170713e+03
155	1.133269e+01	2.323750e+01	2.333750e-01	-1.862524e-01	-1.207066e-02	-9.962732e-03	-3.692164e-05	-8.571353e-04	3.154640e+03	-2.023792e+02	4.597195e+01	-3.485110e+01	4.852140e+00	-1.213522e+03
156	1.133269e+01	2.306875e+01	2.316875e-01	-1.862524e-01	-1.207066e-02	-9.962732e-03	-3.692164e-05	-8.571353e-04	3.094402e+03	-2.491173e+02	4.048581e+01	-3.485110e+01	4.852140e+00	-1.170713e+03
157	1.104104e+01	2.329375e+01	2.339375e-01	-2.132386e-01	-1.207497e-02	9.836057e-03	2.259889e-04	-1.050434e-03	2.432181e+03	-1.145228e+03	-3.987726e+01	3.431320e+01	-4.127067e+00	-5.485896e+02
158	1.091605e+01	2.312500e+01	2.322500e-01	-2.132386e-01	-1.207497e-02	9.836057e-03	2.259889e-04	-1.050434e-03	2.371943e+03	-1.191966e+03	-4.536340e+01	3.431320e+01	-4.127067e+00	-5.057800e+02
159	1.091605e+01	2.329375e+01	2.339375e-01	-2.132386e-01	-1.207497e-02	9.836057e-03	2.259889e-04	-1.050434e-03	2.432181e+03	-1.145228e+03	-3.987726e+01	3.431320e+01	-4.127067e+00	-5.485896e+02
160	1.095771e+01	2.306875e+01	2.316875e-01	-1.862442e-01	-1.205629e-02	-1.018388e-02	9.486653e-05	-8.734091e-04	3.095087e+03	-2.483671e+02	4.064834e+01	-3.569101e+01	5.423972e+00	-1.171381e+03
161	1.108270e+01	2.323750e+01	2.333750e-01	-1.862442e-01	-1.205629e-02	-1.018388e-02	9.486653e-05	-8.734091e-04	3.155325e+03	-2.016291e+02	4.613448e+01	-3.569101e+01	5.423972e+00	-1.214191e+03
162	1.108270e+01	2.306875e+01	2.316875e-01	-1.862442e-01	-1.205629e-02	-1.018388e-02	9.486653e-05	-8.734091e-04	3.095087e+03	-2.483671e+02	4.064834e+01	-3.569101e+01	5.423972e+00	-1.171381e+03
163	1.079105e+01	2.329375e+01	2.339375e-01	-2.132356e-01	-1.206845e-02	9.724874e-03	3.642457e-04	-1.095078e-03	2.433419e+03	-1.143966e+03	-3.978759e+01	3.385494e+01	-3.587577e+00	-5.499176e+02
164	1.066606e+01	2.312500e+01	2.322500e-01	-2.132356e-01	-1.206845e-02	9.724874e-03	3.642457e-04	-1.095078e-03	2.373181e+03	-1.190704e+03	-4.527374e+01	3.385494e+01	-3.587577e+00	-5.071081e+02
165	1.066606e+01	2.329375e+01	2.339375e-01	-2.132356e-01	-1.206845e-02	9.724874e-03	3.642457e-04	-1.095078e-03	2.433419e+03	-1.143966e+03	-3.978759e+01	3.385494e+01	-3.587577e+00	-5.499176e+02
166	1.070773e+01	2.306875e+01	2.316875e-01	-1.862451e-01	-1.207497e-02	-1.025816e-02	2.259889e-04	-9.084211e-04	3.095890e+03	-2.475710e+02	4.049595e+01	-3.601655e+01	5.920040e+00	-1.172329e+03
167	1.083272e+01	2.323750e+01	2.333750e-01	-1.862451e-01	-1.207497e-02	-1.025816e-02	2.259889e-04	-9.084211e-04	3.156128e+03	-2.008330e+02	4.598209e+01	-3.601655e+01	5.920040e+00	-1.215138e+03
168	1.083272e+01	2.306875e+01	2.316875e-01	-1.862451e-01	-1.207497e-02	-1.025816e-02	2.259889e-04	-9.084211e-04	3.095890e+03	-2.475710e+02	4.049595e+01	-3.601655e+01	5.920040e+00	-1.172329e+03
169	1.054107e+01	2.329375e+01	2.339375e-01	-2.132302e-01	-1.206231e-02	9.577971e-03	5.164168e-04	-1.166614e-03	2.435402e+03	-1.141939e+03	-3.968046e+01	3.326469e+01	-2.981526e+00	-5.520572e+02
170	1.041608e+01	2.312500e+01	2.322500e-01	-2.132302e-01	-1.206231e-02	9.577971e-03	5.164168e-04	-1.166614e-03	2.375164e+03	-1.188677e+03	-4.516660e+01	3.326469e+01	-2.981526e+00	-5.092476e+02
171	1.041608e+01	2.329375e+01	2.339375e-01	-2.132302e-01	-1.206231e-02	9.577971e-03	5.164168e-04	-1.166614e-03	2.435402e+03	-1.141939e+03	-3.968046e+01	3.326469e+01	-2.981526e+00	-5.520572e+02
172	1.045774e+01	2.306875e+01	2.316875e-01	-1.862437e-01	-1.206845e-02	-1.040265e-02	3.642457e-04	-9.611715e-04	3.097290e+03	-2.461596e+02	4.058447e+01	-3.659141e+01	6.476186e+00	-1.173843e+03
173	1.058273e+01	2.323750e+01	2.333750e-01	-1.862437e-01	-1.206845e-02	-1.040265e-02	3.642457e-04	-9.611715e-04	3.157528e+03	-1.994216e+02	4.607061e+01	-3.659141e+01	6.476186e+00	-1.216653e+03
174	1.058273e+01	2.306875e+01	2.316875e-01	-1.862437e-01	-1.206845e-02	-1.040265e-02	3.642457e-04	-9.611715e-04	3.097290e+03	-2.461596e+02	4.058447e+01	-3.659141e+01	6.476186e+00	-1.173843e+03
175	1.029108e+01	2.329375e+01	2.339375e-01	-2.132030e-01	-1.207777e-02	9.381193e-03	6.797233e-04	-1.251703e-03	2.438266e+03	-1.138858e+03	-3.968823e+01	3.249431e+01	-2.311565e+00	-5.551204e+02
176	1.016609e+01	2.312500e+01	2.322500e-01	-2.132030e-01	-1.207777e-02	9.381193e-03	6.797233e-04	-1.251703e-03	2.378028e+03	-1.185596e+03	-4.517437e+01	3.249431e+01	-2.311565e+00	-5.123108e+02
177	1.016609e+01	2.329375e+01	2.339375e-01	-2.132030e-01	-1.207777e-02	9.381193e-03	6.797233e-04	-1.251703e-03	2.438266e+03	-1.138858e+03	-3.968823e+01	3.249431e+01	-2.311565e+00	-5.551204e+02
178	1.020775e+01	2.306875e+01	2.316875e-01	-1.862292e-01	-1.206231e-02	-1.061914e-02	5.164168e-04	-1.031227e-03	3.099489e+03	-2.438447e+02	4.072053e+01	-3.742520e+01	7.117029e+00	-1.176173e+03
179	1.033275e+01	2.323750e+01	2.333750e-01	-1.862292e-01	-1.206231e-02	-1.061914e-02	5.164168e-04	-1.031227e-03	3.159727e+03	-1.971067e+02	4.620667e+01	-3.742520e+01	7.117029e+00	-1.218983e+03
180	1.033275e+01	2.306875e+01	2.316875e-01	-1.862292e-01	-1.206231e-02	-1.061914e-02	5.164168e-04	-1.031227e-03	3.099489e+03	-2.438447e+02	4.072053e+01	-3.742520e+01	7.117029e+00	-1.176173e+03
181	1.004110e+01	2.329375e+01	2.339375e-01	-2.131613e-01	-1.209360e-02	9.194651e-03	8.565633e-04	-1.358873e-03	2.442088e+03	-1.134703e+03	-3.964171e+01	3.175300e+01	-1.599354e+00	-5.591663e+02
182	9.916104e+00	2.312500e+01	2.322500e-01	-2.131613e-01	-1.209360e-02	9.194651e-03	8.565633e-04	-1.358873e-03	2.381850e+03	-1.181441e+03	-4.512785e+01	3.175300e+01	-1.599354e+00	-5.163568e+02
183	9.916104e+00	2.329375e+01	2.339375e-01	-2.131613e-01	-1.209360e-02	9.194651e-03	8.565633e-04	-1.358873e-03	2.442088e+03	-1.134703e+03	-3.964171e+01	3.175300e+01	-1.599354e+00	-5.591663e+02
184	9.957768e+00	2.306875e+01	2.316875e-01	-1.862098e-01	-1.207777e-02	-1.078973e-02	6.797233e-04	-1.120126e-03	3.102230e+03	-2.409488e+02	4.068890e+01	-3.810391e+01	7.773896e+00	-1.179142e+03
185	1.008276e+01	2.323750e+01	2.333750e-01	-1.862098e-01	-1.207777e-02	-1.078973e-02	6.797233e-04	-1.120126e-03	3.162468e+03	-1.942107e+02	4.617504e+01	-3.810391e+01	7.773896e+00	-1.221952e+03
186	1.008276e+01	2.306875e+01	2.316875e-01	-1.862098e-01	-1.207777e-02	-1.078973e-02	6.797233e-04	-1.120126e-03	3.102230e+03	-2.409488e+02	4.068890e+01	-3.810391e+01	7.773896e+00	-1.179142e+03
187	9.791111e+00	2.329375e+01	2.339375e-01	-2.131135e-01	-1.210455e-02	9.004822e-03	1.055926e-03	-1.497892e-03	2.446901e+03	-1.129507e+03	-3.951640e+01	3.098891e+01	-8.066686e-01	-5.642591e+02
188	9.666118e+00	2.312500e+01	2.322500e-01	-2.131135e-01	-1.210455e-02	9.004822e-03	1.055926e-03	-1.497892e-03	2.386663e+03	-1.176245e+03	-4.500254e+01	3.098891e+01	-8.066686e-01	-5.214496e+02
189	9.666118e+00	2.329375e+01	2.339375e-01	-2.131135e-01	-1.210455e-02	9.004822e-03	1.055926e-03	-1.497892e-03	2.446901e+03	-1.129507e+03	-3.951640e+01	3.098891e+01	-8.066686e-01	-5.642591e+02
190	9.707782e+00	2.306875e+01	2.316875e-01	-1.861874e-01	-1.209360e-02	-1.095411e-02	8.565633e-04	-1.228736e-03	3.105554e+03	-2.374453e+02	4.067344e+01	-3.876767e+01	8.475027e+00	-1.182739e+03
191	9.832775e+00	2.323750e+01	2.333750e-01	-1.861874e-01	-1.209360e-02	-1.095411e-02	8.565633e-04	-1.228736e-03	3.165792e+03	-1.907073e+02	4.615958e+01	-3.876767e+01	8.475027e+00	-1.225549e+03
192	9.832775e+00	2.306875e+01	2.316875e-01	-1.861874e-01	-1.209360e-02	-1.095411e-02	8.565633e-04	-1.228736e-03	3.105554e+03	-2.374453e+02	4.067344e+01	-3.876767e+01	8.475027e+00	-1.182739e+03
193	9.541125e+00	2.329375e+01	2.339375e-01	-2.130604e-01	-1.211060e-02	8.782206e-03	1.290507e-03	-1.674030e-03	2.452822e+03	-1.123161e+03	-3.931175e+01	3.009247e+01	1.256716e-01	-5.705288e+02
194	9.416132e+00	2.312500e+01	2.322500e-01	-2.130604e-01	-1.211060e-02	8.782206e-03	1.290507e-03	-1.674030e-03	2.392584e+03	-1.169899e+03	-4.479789e+01	3.009247e+01	1.256716e-01	-5.277192e+02
195	9.416132e+00	2.329375e+01	2.339375e-01	-2.130604e-01	-1.211060e-02	8.782206e-03	1.290507e-03	-1.674030e-03	2.452822e+03	-1.123161e+03	-3.931175e+01	3.009247e+01	1.256716e-01	-5.705288e+02
196	9.457796e+00	2.306875e+01	2.316875e-01	-1.861603e-01	-1.210455e-02	-1.115085e-02	1.055926e-03	-1.357328e-03	3.109532e+03	-2.332498e+02	4.072667e+01	-3.955593e+01	9.271167e+00	-1.187018e+03
197	9.582789e+00	2.323750e+01	2.333750e-01	-1.861603e-01	-1.210455e-02	-1.115085e-02	1.055926e-03	-1.357328e-03	3.169770e+03	-1.865118e+02	4.621281e+01	-3.955593e+01	9.271167e+00	-1.229827e+03
198	9.582789e+00	2.306875e+01	2.316875e-01	-1.861603e-01	-1.210455e-02	-1.115085e-02	1.055926e-03	-1.357328e-03	3.109532e+03	-2.332498e+02	4.072667e+01	-3.955593e+01	9.271167e+00	-1.187018e+03
199	9.291139e+00	2.329375e+01	2.339375e-01	-2.129956e-01	-1.211284e-02	8.495435e-03	1.575305e-03	-1.889414e-03	2.460073e+03	-1.115392e+03	-3.901623e+01	2.894637e+01	1.265850e+00	-5.781933e+02
200	9.166146e+00	2.312500e+01	2.322500e-01	-2.129956e-01	-1.211284e-02	8.495435e-03	1.575305e-03	-1.889414e-03	2.399835e+03	-1.162130e+03	-4.450237e+01	2.894637e+01	1.265850e+00	-5.353838e+02
201	9.166146e+00	2.329375e+01	2.339375e-01	-2.129956e-01	-1.211284e-02	8.495435e-03	1.575305e-03	-1.889414e-03	2.460073e+03	-1.115392e+03	-3.901623e+01	2.894637e+01	1.265850e+00	-5.781933e+02
202	9.207811e+00	2.306875e+01	2.316875e-01	-1.861251e-01	-1.211060e-02	-1.141057e-02	1.290507e-03	-1.504915e-03	3.114231e+03	-2.282692e+02	4.085907e+01	-4.058224e+01	1.022206e+01	-1.192034e+03
203	9.332804e+00	2.323750e+01	2.333750e-01	-1.861251e-01	-1.211060e-02	-1.141057e-02	1.290507e-03	-1.504915e-03	3.174469e+03	-1.815312e+02	4.634521e+01	-4.058224e+01	1.022206e+01	-1.234843e+03
204	9.332804e+00	2.306875e+01	2.316875e-01	-1.861251e-01	-1.211060e-02	-1.141057e-02	1.290507e-03	-1.504915e-03	3.114231e+03	-2.282692e+02	4.085907e+01	-4.058224e+01	1.022206e+01	-1.192034e+03
205	9.041154e+00	2.329375e+01	2.339375e-01	-2.129069e-01	-1.211233e-02	8.110295e-03	1.927592e-03	-2.144362e-03	2.468998e+03	-1.105757e+03	-3.859919e+01	2.742224e+01	2.691425e+00	-5.875708e+02
206	8.916161e+00	2.312500e+01	2.322500e-01	-2.129069e-01	-1.211233e-02	8.110295e-03	1.927592e-03	-2.144362e-03	2.408760e+03	-1.152495e+03	-4.408533e+01	2.742224e+01	2.691425e+00	-5.447612e+02
207	8.916161e+00	2.329375e+01	2.339375e-01	-2.129069e-01	-1.211233e-02	8.110295e-03	1.927592e-03	-2.144362e-03	2.468998e+03	-1.105757e+03	-3.859919e+01	2.742224e+01	2.691425e+00	-5.875708e+02
208	8.957825e+00	2.306875e+01	2.316875e-01	-1.860774e-01	-1.211284e-02	-1.176164e-02	1.575305e-03	-1.668747e-03	3.119702e+03	-2.224172e+02	4.107392e+01	-4.195338e+01	1.139439e+01	-1.197823e+03
209	9.082818e+00	2.323750e+01	2.333750e-01	-1.860774e-01	-1.211284e-02	-1.176164e-02	1.575305e-03	-1.668747e-03	3.179940e+03	-1.756792e+02	4.656006e+01	-4.195338e+01	1.139439e+01	-1.240633e+03
210	9.082818e+00	2.306875e+01	2.316875e-01	-1.860774e-01	-1.211284e-02	-1.176164e-02	1.575305e-03	-1.668747e-03	3.119702e+03	-2.224172e+02	4.107392e+01	-4.195338e+01	1.139439e+01	-1.197823e+03
211	8.791168e+00	2.329375e+01	2.339375e-01	-2.127759e-01	-1.210986e-02	7.585060e-03	2.367408e-03	-2.437529e-03	2.480073e+03	-1.093634e+03	-3.800834e+01	2.536401e+01	4.493399e+00	-5.990931e+02
212	8.666175e+00	2.312500e+01	2.322500e-01	-2.127759e-01	-1.210986e-02	7.585060e-03	2.367408e-03	-2.437529e-03	2.419835e+03	-1.140372e+03	-4.349448e+01	2.536401e+01	4.493399e+00	-5.562835e+02
213	8.666175e+00	2.329375e+01	2.339375e-01	-2.127759e-01	-1.210986e-02	7.585060e-03	2.367408e-03	-2.437529e-03	2.480073e+03	-1.093634e+03	-3.800834e+01	2.536401e+01	4.493399e+00	-5.990931e+02
214	8.707839e+00	2.306875e+01	2.316875e-01	-1.860115e-01	-1.211233e-02	-1.223597e-02	1.927592e-03	-1.843744e-03	3.125968e+03	-2.156244e+02	4.137796e+01	-4.378969e+01	1.286456e+01	-1.204388e+03
215	8.832832e+00	2.323750e+01	2.333750e-01	-1.860115e-01	-1.211233e-02	-1.223597e-02	1.927592e-03	-1.843744e-03	3.186206e+03	-1.688864e+02	4.686410e+01	-4.378969e+01	1.286456e+01	-1.247197e+03
216	8.832832e+00	2.306875e+01	2.316875e-01	-1.860115e-01	-1.211233e-02	-1.223597e-02	1.927592e-03	-1.843744e-03	3.125968e+03	-2.156244e+02	4.137796e+01	-4.378969e+01	1.286456e+01	-1.204388e+03
217	8.541182e+00	2.329375e+01	2.339375e-01	-2.125753e-01	-1.210693e-02	6.864760e-03	2.917632e-03	-2.764573e-03	2.493935e+03	-1.078167e+03	-3.717076e+01	2.256784e+01	6.779334e+00	-6.133268e+02
218	8.416189e+00	2.312500e+01	2.322500e-01	-2.125753e-01	-1.210693e-02	6.864760e-03	2.917632e-03	-2.764573e-03	2.433697e+03	-1.124905e+03	-4.265690e+01	2.256784e+01	6.779334e+00	-5.705173e+02
219	8.416189e+00	2.329375e+01	2.339375e-01	-2.125753e-01	-1.210693e-02	6.864760e-03	2.917632e-03	-2.764573e-03	2.493935e+03	-1.078167e+03	-3.717076e+01	2.256784e+01	6.779334e+00	-6.133268e+02
220	8.457854e+00	2.306875e+01	2.316875e-01	-1.859202e-01	-1.210986e-02	-1.287467e-02	2.367408e-03	-2.021729e-03	3.133019e+03	-2.078431e+02	4.178337e+01	-4.624504e+01	1.472326e+01	-1.211680e+03
221	8.582846e+00	2.323750e+01	2.333750e-01	-1.859202e-01	-1.210986e-02	-1.287467e-02	2.367408e-03	-2.021729e-03	3.193257e+03	-1.611051e+02	4.726951e+01	-4.624504e+01	1.472326e+01	-1.254490e+03
222	8.582846e+00	2.306875e+01	2.316875e-01	-1.859202e-01	-1.210986e-02	-1.287467e-02	2.367408e-03	-2.021729e-03	3.133019e+03	-2.078431e+02	4.178337e+01	-4.624504e+01	1.472326e+01	-1.211680e+03
223	8.291197e+00	2.329375e+01	2.339375e-01	-2.122656e-01	-1.210692e-02	5.876962e-03	3.602833e-03	-3.115598e-03	2.511417e+03	-1.058208e+03	-3.599293e+01	1.876795e+01	9.671436e+00	-6.309971e+02
